A,B,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
263087495191863297,Freaky to see the Freedom Tower lose power. Not b/c I'm into its symbolism but those lights are just always on,22,57.84,1.20,85.21,1.00,11.00,9.09,86.36,50.00,13.64,4.55,4.55,0.00,0.00,0.00,0.00,9.09,4.55,13.64,9.09,4.55,4.55,4.55,18.18,0.00,0.00,0.00,0.00,0.00,13.64,4.55,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,13.64,0.00,0.00,0.00,0.00,4.55,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,4.55,4.55,0.00,4.55,0.00,18.18,0.00,13.64,0.00,9.09,4.55,0.00,0.00,0.00,0.00,0.00,0.00,9.09,4.55,4.55,0.00,0.00,0.00,13.64,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55
262637873386373121,"Fuck this storm. Ruining everything -,-",5,8.69,50.00,1.00,1.00,2.50,40.00,80.00,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,40.00,0.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,80.00,20.00,20.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00
262599387283353600,Casey looking out the window waiting for Frankenstorm @ Home http://t.co/z3eEabnS,14,99.00,50.00,13.15,25.77,14.00,28.57,57.14,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,14.29,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,7.14,7.14,0.00,0.00,14.29,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,28.57,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43
262987684664967168,"Hurricane shit ain't nothing to joke about , y'all seen Katrina . You never know what can happen .",16,1.92,26.60,35.37,25.77,8.00,18.75,87.50,56.25,18.75,12.50,0.00,0.00,12.50,0.00,0.00,6.25,0.00,12.50,12.50,12.50,0.00,18.75,25.00,0.00,0.00,6.25,0.00,0.00,12.50,6.25,6.25,0.00,6.25,0.00,12.50,0.00,0.00,0.00,0.00,25.00,6.25,0.00,0.00,0.00,12.50,6.25,6.25,6.25,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,25.00,0.00,6.25,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,31.25,12.50,6.25,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00
263296758786957313,Gotta luv Capitalism .. They ain't missing a beat .. Still open for business. #hurricanesandy  @ IHOP http://t.co/OOZwKqgi,19,77.17,50.00,19.27,25.77,4.75,26.32,63.16,26.32,5.26,5.26,0.00,0.00,0.00,0.00,5.26,0.00,5.26,5.26,5.26,5.26,0.00,5.26,21.05,0.00,0.00,0.00,0.00,0.00,10.53,5.26,5.26,0.00,0.00,5.26,10.53,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,5.26,5.26,0.00,0.00,0.00,10.53,5.26,10.53,0.00,5.26,5.26,5.26,0.00,0.00,5.26,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,57.89,31.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,21.05
262572559139237890,"High tide on Penrose Canal in Venice Park, AC, NJ. From my deck. Sandy! http://t.co/zviRUfd7",19,98.71,29.92,50.35,25.77,4.75,10.53,36.84,21.05,5.26,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,42.11,15.79,10.53,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,10.53
263126024315879424,That's crazy that there are sharks swimming around In some streets...,11,13.54,50.00,99.00,1.00,11.00,18.18,90.91,54.55,18.18,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,18.18,18.18,18.18,0.00,0.00,18.18,9.09,0.00,0.00,0.00,9.09,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,36.36,9.09,27.27,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.36,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00
262843881664675840,Don't have my retainers. Need my retainers. #HurricaneSandy,8,1.00,1.00,7.84,25.77,2.67,37.50,62.50,50.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,12.50,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50
262497091434184704,Earthquake &amp; tsunami in Hawaii...hurricane in New York = sheer and absolute madness at work.,15,99.00,50.00,82.75,25.77,15.00,33.33,46.67,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,0.00,6.67,0.00,26.67,0.00,20.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.67,26.67,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,13.33
263334831348391939,"(No Internet because of the hurricane, making up links) Newly discovered pachyderm species indifferent to using iPhone or Android.",19,96.93,14.62,96.09,25.77,19.00,42.11,63.16,36.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,15.79,0.00,0.00,10.53,5.26,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.58,10.53,15.79,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79,0.00,10.53,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00
262669997711687680,Preparing for sandy. Extra precautions (@ The 13th Step w/ @cmaccc) http://t.co/KZJ5z09l,15,99.00,50.00,1.00,25.77,7.50,20.00,53.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,13.33,0.00,0.00,0.00,53.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,26.67
263085336891097089,whoa?! 1st tiiime ever since fall '02 power outage complete #midtown shutdown w/ power loss + closed #midtown tunnel! uber irked #Sandy  x,22,93.26,50.00,31.94,1.00,7.33,18.18,50.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,4.55,0.00,0.00,4.55,0.00,4.55,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,13.64,0.00,4.55,0.00,0.00,9.09,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,13.64,0.00,4.55,9.09,0.00,4.55,0.00,0.00,0.00,18.18,4.55,4.55,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,4.55,0.00,0.00,4.55,36.36,0.00,0.00,0.00,0.00,4.55,9.09,0.00,0.00,4.55,0.00,18.18
263087319974809601,broke out the emergency glowstick #plur #sandy  @ East Village http://t.co/BxW3HDjR,14,99.00,50.00,13.15,1.00,14.00,28.57,50.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,42.86,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71
262905782675329024,even all this food will not avail me if this hurricane takes down my house,15,3.34,1.00,82.75,25.77,15.00,6.67,86.67,60.00,26.67,13.33,13.33,0.00,0.00,0.00,0.00,13.33,0.00,6.67,6.67,6.67,6.67,6.67,13.33,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,6.67,6.67,13.33,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,6.67,13.33,0.00,0.00,6.67,6.67,0.00,0.00,6.67,6.67,6.67,0.00,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
263013064494940161,"@shaeconnor lol, I am more excited than anything to get my library card ! #sandy the cunt has stopped that and I am not pleased!",24,27.87,1.00,74.76,99.00,12.00,25.00,91.67,54.17,20.83,12.50,12.50,0.00,0.00,0.00,0.00,8.33,4.17,8.33,12.50,0.00,4.17,4.17,20.83,16.67,8.33,0.00,0.00,4.17,16.67,12.50,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,4.17,0.00,8.33,4.17,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,8.33,4.17,4.17,16.67,0.00,4.17,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,8.33,4.17,4.17,0.00,0.00,0.00,20.83,0.00,4.17,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,8.33
263003691802587136,@_ForeverrYOUNG: Idk why people think this hurricane a joke !,9,18.82,13.32,58.07,99.00,9.00,22.22,77.78,44.44,22.22,11.11,11.11,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,11.11,0.00,11.11,11.11,0.00,0.00,11.11,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,22.22,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,11.11,44.44,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,22.22
262653642811785216,@jaCKawesome11 so far nope! I'm at work and people are buying records. But supposed to get bad soon. Transit shuts down at 7pm.,23,47.75,19.23,94.19,1.00,5.75,17.39,78.26,47.83,4.35,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,17.39,8.70,8.70,13.04,4.35,17.39,4.35,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,8.70,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,0.00,4.35,4.35,4.35,4.35,4.35,17.39,4.35,21.74,0.00,17.39,4.35,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.09,13.04,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,4.35
262990461269053442,First #Sandy casualties in Park Slope. #sandyproblems  @ Park Slope http://t.co/nEKG40Nk,14,97.73,50.00,13.15,25.77,7.00,21.43,35.71,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,7.14,0.00,0.00,0.00,50.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71
263408232985423872,Crossing 25th street from downtown is like re-entering civilization. #power #service,12,98.14,50.00,74.76,25.77,6.00,41.67,66.67,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,8.33,0.00,0.00,0.00,16.67,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,8.33,0.00,25.00,8.33,16.67,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,8.33,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,16.67
263005383336030208,"Getting bad outside. Just as windy as Irene, and it's only around 4p.m.",14,29.30,50.00,13.15,1.00,7.00,14.29,78.57,57.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,28.57,7.14,21.43,21.43,0.00,14.29,21.43,14.29,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,7.14,7.14,0.00,7.14,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71,21.43,7.14,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00
263053358808580096,ATTENTION!!!! If you don't need to be outside. Stay home. It's bad out there. First hand experience. #HurricaneSandy #PrepperTalk #shtf,20,38.60,50.00,43.37,1.00,3.33,25.00,85.00,45.00,10.00,5.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,15.00,15.00,5.00,5.00,5.00,25.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,15.00,5.00,0.00,10.00,5.00,0.00,5.00,10.00,0.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00,10.00,0.00,5.00,0.00,0.00,5.00,0.00,25.00,0.00,20.00,5.00,15.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,20.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,10.00,0.00,15.00
262826295468126208,"Coastal Flood Warning issued for Spuyten Duyvil, NY http://t.co/0zEOq7h8",15,97.53,50.00,1.00,1.00,15.00,20.00,20.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,26.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33
262737848485154816,Best part about hurricanes. The $5 dollar hurrican drink special. @JJsPub #mola.,12,98.14,50.00,1.00,99.00,4.00,25.00,58.33,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,8.33,0.00,0.00,0.00,16.67,8.33,0.00,8.33,8.33,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,8.33,8.33,0.00,8.33,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
262899738288992256,"#sandy update- still have power water has peaked. Chest high on West Ave. 2' in garage http://t.co/UkvEGchh",21,87.62,50.00,89.63,25.77,7.00,4.76,66.67,23.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,9.52,4.76,0.00,0.00,9.52,9.52,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,9.52,4.76,0.00,0.00,4.76,9.52,0.00,0.00,9.52,0.00,0.00,0.00,9.52,0.00,28.57,0.00,19.05,9.52,0.00,4.76,4.76,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,38.10,14.29,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,14.29
263015746135793664,Sandy meals. Will cater for hefty delivery fee. #Sandy http://t.co/sS0dfkgE,14,93.26,50.00,1.06,25.77,4.67,14.29,57.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,7.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,14.29,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,42.86,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43
263074808445673472,Ready for my very first hurricane experience  #hurricanesandy #newyork  @ Hilton New York http://t.co/DvjIfNaF,17,85.92,27.83,28.81,98.87,17.00,29.41,47.06,17.65,5.88,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,5.88,0.00,0.00,5.88,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,35.29,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.41
262604110799437825,"Ah well, stuck in New York tnx to #sandy  Restaurants wide open and accommodating.",14,93.26,50.00,99.00,99.00,14.00,14.29,78.57,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,7.14,7.14,0.00,14.29,21.43,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,35.71,0.00,28.57,7.14,0.00,7.14,0.00,0.00,0.00,0.00,14.29,0.00,0.00,7.14,14.29,0.00,21.43,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14
262945666773434369,Getting ready for hurricane Sandy :) (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 2656 others) http://t.co/95qhqUDy,18,93.26,28.91,1.00,99.00,18.00,33.33,50.00,11.11,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,11.11,0.00,0.00,5.56,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,5.56,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,38.89,5.56,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,11.11,16.67
263089938847895552,@roseveleth @marybethgriggs related we are functioning on 50% pop tart capacity. Repeat only 50% pop tart capacity. #Sandy,18,75.90,95.20,87.07,25.77,6.00,33.33,61.11,22.22,5.56,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,5.56,5.56,5.56,0.00,0.00,5.56,16.67,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,5.56,0.00,22.22,0.00,16.67,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.89,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.78
263090317941694464,@teeeenie @julismangs it's an AIN'T NO STOPPIN ME NOW KINDA HURRICANE,11,1.00,1.00,85.21,25.77,11.00,36.36,63.64,54.55,18.18,9.09,9.09,0.00,0.00,0.00,0.00,9.09,9.09,0.00,18.18,9.09,0.00,18.18,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.27,0.00,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,36.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,18.18
263001653400186880,It sounds like a hurricaneoh wait because it is,9,46.37,50.00,4.97,25.77,9.00,22.22,88.89,66.67,22.22,0.00,0.00,0.00,0.00,0.00,0.00,22.22,11.11,11.11,11.11,0.00,11.11,0.00,22.22,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
263134583279714305,", my powers out and my phones dead and my sisters phone is on 28% ! FML",15,34.14,25.24,98.01,25.77,7.50,6.67,93.33,53.33,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,13.33,0.00,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,6.67,0.00,0.00,0.00,6.67,0.00,13.33,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,6.67,6.67,0.00,0.00,0.00,20.00,0.00,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,6.67
