A,B,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
295756602747801600,Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/2QfWqZy1,18,98.87,50.00,1.00,25.77,18.00,22.22,44.44,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,11.11,0.00,0.00,5.56,0.00,0.00,5.56,5.56,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,5.56,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,5.56,0.00,0.00,0.00,27.78,5.56,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,11.11
296895734391902208,RT @InsuranceIns: Queensland flood damage bill reaches Aus$290m; costs set to rise: The devastating flooding in Queensland... http://t.c ...,22,99.00,67.52,2.40,1.00,11.00,27.27,45.45,13.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,4.55,9.09,0.00,0.00,0.00,0.00,9.09,0.00,0.00,9.09,0.00,9.09,4.55,0.00,0.00,59.09,31.82,0.00,9.09,4.55,0.00,0.00,0.00,0.00,0.00,0.00,13.64
296087141493125120,RT @ONENewsNZ: Thousands have been displaced in Bundaberg as the Queensland city battles its worst-ever flood disaster.\http://t.co/YXVm4vhw,23,80.93,66.81,9.25,1.00,23.00,34.78,60.87,30.43,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,8.70,8.70,4.35,4.35,0.00,8.70,8.70,8.70,0.00,4.35,0.00,13.04,0.00,13.04,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,0.00,4.35,0.00,8.70,4.35,4.35,0.00,13.04,0.00,8.70,4.35,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,4.35,0.00,0.00,34.78,8.70,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,17.39
295968249756127233,Praying for the flood Victims in Queensland #love,8,99.00,89.42,7.84,25.77,8.00,37.50,75.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,25.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,25.00,12.50,12.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,25.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,12.50,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
297193214677504002,"Left the back door open and then it started raining. Went back to close it 5 mins later, I had a mini Queensland flood.",24,50.33,33.83,99.00,25.77,12.00,12.50,75.00,45.83,12.50,4.17,4.17,0.00,0.00,0.00,0.00,8.33,8.33,4.17,4.17,8.33,8.33,0.00,20.83,4.17,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,4.17,4.17,41.67,4.17,25.00,20.83,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
296558531757371392,"RT @ilithyia: I had the honour of being present for this magical little man's birth, mid-flood in Queensland on Monday. Today... http:// ...",24,96.33,66.17,99.00,92.40,8.00,16.67,83.33,37.50,8.33,4.17,4.17,0.00,0.00,0.00,0.00,4.17,4.17,16.67,8.33,0.00,0.00,0.00,8.33,4.17,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,4.17,0.00,0.00,4.17,8.33,0.00,33.33,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,4.17,0.00,0.00,54.17,29.17,4.17,4.17,0.00,0.00,0.00,4.17,0.00,4.17,0.00,8.33
296387075022921728,Fears Qld flood death toll will climb: There are fears Queensland's flood death toll could rise with authorities... http://t.co/dLHfI7xO,23,71.39,50.00,1.00,1.00,11.50,13.04,56.52,21.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,13.04,4.35,0.00,0.00,13.04,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,4.35,0.00,0.00,0.00,4.35,4.35,8.70,8.70,4.35,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,0.00,4.35,0.00,0.00,0.00,34.78,17.39,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,8.70
296116599105146880,Photos: Flood water rises in Australia http://t.co/SF1uzRl7,11,98.34,50.00,31.94,25.77,11.00,18.18,45.45,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,9.09,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,36.36,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18
295723397453860865,??????????????????????????????????Brisbane braces as major Queensland flood crisis unfolds http://t.co/IR7Jervt?http://t.co/7ezaTrKM,18,93.26,50.00,1.00,25.77,18.00,27.78,22.22,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,227.78,11.11,0.00,0.00,0.00,194.44,0.00,0.00,0.00,0.00,0.00,22.22
296144830411722752,Queensland counts flood cost as New South Wales braces for river peaks - http://t.co/ki6F6QUr,17,97.21,50.00,6.20,25.77,17.00,11.76,35.29,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,5.88,0.00,0.00,11.76,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,5.88,5.88,0.00,0.00,0.00,5.88,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,23.53,5.88,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,11.76
296594735097839616,Orang Malaysia drown in Queensland flood crisis. Kesian dia...,9,98.87,50.00,4.97,25.77,4.50,22.22,33.33,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,44.44,44.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
295866962725203969,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/yFDQuShz",25,99.00,78.82,1.59,91.14,12.50,24.00,56.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,16.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,8.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,36.00,16.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,8.00
296247838835355648,RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,18,98.87,86.68,1.00,1.00,18.00,33.33,44.44,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,5.56,0.00,0.00,5.56,5.56,0.00,0.00,0.00,5.56,0.00,5.56,0.00,5.56,0.00,11.11,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,5.56,0.00,0.00,38.89,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.78
296249427130208256,Australia lurches from fire to flood http://t.co/pm6jfcY4,11,99.00,50.00,1.00,25.77,11.00,27.27,36.36,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,27.27,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18
296764280202735617,Troops lend muscle to Queensland's flood recovery - ABC Online http://t.co/qrx5uNxY #qld,15,97.53,50.00,1.00,25.77,15.00,20.00,40.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,6.67,0.00,0.00,20.00,6.67,6.67,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,40.00,6.67,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,20.00
295983611205804032,TOP OF THE HOUR - The very latest on the flood crisis with our reporters across Queensland & New South Wales #qldfloods #nswfloods #today9,22,99.00,81.84,99.00,25.77,22.00,18.18,77.27,40.91,4.55,4.55,0.00,4.55,0.00,0.00,0.00,0.00,13.64,18.18,0.00,4.55,0.00,0.00,0.00,13.64,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,4.55,4.55,4.55,0.00,4.55,0.00,4.55,0.00,36.36,0.00,18.18,18.18,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.73,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,18.18
297295821928558592,RT @AussieHeadlines: Flood-hit Queenslanders may be moved to higher ground: The Queensland Government has raised the prospect of aban... ...,20,96.79,69.14,15.86,25.77,20.00,25.00,70.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,15.00,0.00,0.00,0.00,25.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,5.00,10.00,10.00,15.00,5.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,50.00,30.00,0.00,10.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00
296057162617192448,"@gerigerie Geri..I saw the news about flood in Australia..in GC and Brisbane and few other places, is Perth affected? You okay?",23,71.39,50.00,54.89,93.61,11.50,17.39,65.22,43.48,13.04,8.70,4.35,0.00,4.35,0.00,0.00,4.35,4.35,13.04,4.35,4.35,8.70,0.00,13.04,4.35,0.00,0.00,0.00,4.35,4.35,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,8.70,0.00,4.35,0.00,0.00,0.00,4.35,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,0.00,13.04,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,34.78,17.39,4.35,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,4.35
295729574078189568,RT @AussieMarsArmy: @MamaMars62 We feared a repeat of the big Queensland flood a couple of years ago. Mother Nature isn't very nice righ ...,23,96.43,80.77,54.89,25.77,11.50,13.04,73.91,34.78,4.35,4.35,0.00,4.35,0.00,0.00,0.00,0.00,13.04,8.70,4.35,4.35,0.00,4.35,4.35,8.70,0.00,0.00,0.00,4.35,8.70,4.35,4.35,4.35,0.00,0.00,13.04,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,0.00,4.35,0.00,0.00,4.35,4.35,0.00,17.39,0.00,4.35,13.04,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,4.35,0.00,0.00,34.78,17.39,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,8.70
296297184532525057,RT @612brisbane: Latest Flood Warnings for  Queensland.    http://t.co/4qfGFOe4  #bigwet,14,97.73,76.25,1.06,1.00,7.00,28.57,35.71,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,7.14,0.00,7.14,0.00,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,7.14,0.00,0.00,50.00,14.29,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57
295791384454131713,Flood worsens in eastern #Australia: http://t.co/Qj9aHnPG,10,98.58,50.00,43.37,1.00,10.00,40.00,40.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,50.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00
295866332115787777,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/u61LPPFw",25,99.00,78.82,1.59,91.14,12.50,24.00,56.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,16.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,8.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,36.00,16.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,8.00
297145499729948672,"Gladstone flood victims returning home: Floodwaters are receding at Gladstone, in central Queensland, and the nu... http://t.co/DKgWlNOV",21,96.66,50.00,37.24,1.00,10.50,42.86,47.62,23.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,9.52,4.76,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,4.76,0.00,19.05,0.00,14.29,4.76,0.00,0.00,4.76,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,42.86,19.05,9.52,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52
297129440520069121,RT @LatestAusNews: Flood appeal raises $5.5 million: Corporate donors have helped push Queensland's flood appeal t... http://t.co/3IceWe ...,21,87.62,68.29,1.00,25.77,10.50,19.05,33.33,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,14.29,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,4.76,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,9.52,0.00,9.52,4.76,0.00,0.00,66.67,33.33,0.00,9.52,0.00,0.00,0.00,0.00,0.00,4.76,0.00,19.05
296152837489053696,"RT @adam_weavers: Just to let everyone know, I am not part of the flood ridden part of Australia. I am fine, but spare a thought for tho ...",28,58.73,14.19,74.76,87.20,14.00,14.29,82.14,57.14,10.71,7.14,7.14,0.00,0.00,0.00,0.00,3.57,7.14,14.29,10.71,7.14,7.14,3.57,17.86,3.57,0.00,0.00,0.00,7.14,3.57,3.57,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,17.86,7.14,0.00,0.00,0.00,3.57,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71,0.00,3.57,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,3.57,0.00,0.00,32.14,14.29,7.14,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14
296224375185747968,Wow. Now we're under a flood warning!? Is Australia bringing all this rain? Ahahaha,14,68.29,92.33,52.86,25.77,3.50,28.57,71.43,42.86,14.29,7.14,0.00,7.14,0.00,0.00,0.00,7.14,7.14,7.14,7.14,7.14,0.00,0.00,21.43,0.00,0.00,0.00,0.00,7.14,14.29,7.14,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,7.14,0.00,7.14,0.00,7.14,0.00,21.43,0.00,21.43,7.14,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71,7.14,0.00,0.00,0.00,14.29,7.14,0.00,0.00,7.14,0.00,0.00
296261939062005761,RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,18,98.87,86.68,1.00,1.00,18.00,33.33,44.44,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,5.56,0.00,0.00,5.56,5.56,0.00,0.00,0.00,5.56,0.00,5.56,0.00,5.56,0.00,11.11,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,5.56,0.00,0.00,38.89,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.78
296797615197143040,"#Australia: #Flood claims top US$120 mln, and still rising - #ICA http://t.co/8CFCvZB1",17,59.32,88.03,28.81,25.77,17.00,11.76,35.29,17.65,5.88,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,5.88,5.88,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,5.88,5.88,5.88,0.00,0.00,0.00,0.00,0.00,17.65,5.88,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,58.82,5.88,5.88,5.88,0.00,0.00,0.00,5.88,0.00,0.00,0.00,35.29
295469112845549568,RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,19,99.00,70.08,4.05,97.58,19.00,36.84,36.84,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,15.79,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,5.26,0.00,0.00,47.37,15.79,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.32
295747328403447808,Our thoughts are with everyone in Queensland going through the current flood emergency #qldfloods,14,97.73,98.33,89.63,25.77,14.00,50.00,71.43,50.00,14.29,7.14,0.00,7.14,0.00,0.00,0.00,7.14,7.14,21.43,7.14,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,14.29,7.14,21.43,7.14,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14
295897965934018560,RT @AutoFollowEngin: #TeamFollowWack Brisbane CBD braces for its second flood in two years - The Australia... http://t.co/pAsBNTP3 #Team ...,21,98.45,92.33,2.82,25.77,10.50,23.81,52.38,19.05,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,9.52,9.52,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,4.76,4.76,9.52,9.52,0.00,0.00,0.00,0.00,9.52,0.00,9.52,4.76,0.00,0.00,66.67,33.33,0.00,4.76,0.00,0.00,0.00,4.76,0.00,0.00,0.00,23.81
296099223374536704,Photos: Flood water rises in Australia http://t.co/y5k0T2Uj #News,12,98.14,50.00,23.51,25.77,12.00,16.67,41.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,8.33,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,8.33,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,41.67,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
