A,B,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
324752184774381569,"RT @KyungLahCNN: Unbelievable video from the #Texas explosion. Dad taping the fire, catches explosion. http://t.co/WFheqGGYDU#CNN",20,99.00,84.14,1.00,25.77,6.67,30.00,40.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,5.00,0.00,0.00,50.00,15.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
324747658927411201,RT @HuffingtonPost: WATCH: Horrifying video of Texas fertilizer plant explosion http://t.co/8RGalQkRE9,16,97.36,73.40,1.00,25.77,16.00,31.25,31.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,12.50,0.00,12.50,6.25,0.00,0.00,37.50,6.25,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75
324738747012878336,"RT @YourAnonNews: Breaking: EMS Director Dr. George Smith says possibly 60 To 70 Dead, hundreds injured In #WestExplosion #WestTX",19,98.71,85.38,19.27,25.77,19.00,36.84,57.89,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,5.26,0.00,5.26,5.26,5.26,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,15.79,0.00,15.79,0.00,5.26,0.00,0.00,0.00,0.00,5.26,5.26,0.00,5.26,5.26,0.00,0.00,36.84,5.26,5.26,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79
324940550862151681,"RT @securityweek: Cybercriminals Leverage Boston Marathon Bombing, Texas Explosion in Malware Attacks http://t.co/Y7jMKd5i5E",17,97.21,72.17,1.00,25.77,17.00,52.94,35.29,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,5.88,5.88,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,5.88,0.00,0.00,0.00,0.00,11.76,0.00,11.76,5.88,0.00,0.00,35.29,5.88,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65
324738605509656577,"RT @robbieseay: Saddened to hear about the explosion near Waco tonight. Pray for the community of West,TX. Dozens of casualties are bein ...",23,99.00,90.38,9.25,25.77,7.67,26.09,73.91,39.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,26.09,4.35,4.35,0.00,0.00,13.04,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,0.00,8.70,8.70,13.04,0.00,8.70,4.35,0.00,0.00,0.00,0.00,4.35,4.35,4.35,0.00,4.35,4.35,0.00,0.00,34.78,21.74,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35
327535634954739712,Texas blast left 100-foot crater: CNN's Ed Lavandera reports from the fertilizer distribution plant explosion ... http://t.co/yZfkRYSbX7,21,98.45,50.00,1.00,25.77,10.50,28.57,28.57,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,42.86,19.05,0.00,4.76,0.00,0.00,0.00,4.76,0.00,4.76,0.00,9.52
325253665348784129,Deadly Texas plant explosion. Props to the Baylor Students. Very moving photos. http://t.co/duaaKPogal via @YahooNews,19,98.71,50.00,4.05,25.77,4.75,21.05,42.11,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,10.53,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,10.53,5.26,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,36.84,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79
324723206361587712,RT @Bjohnson12j: So there was a explosion in Texas,9,46.37,86.68,4.97,25.77,9.00,22.22,66.67,55.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,11.11,22.22,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,11.11,0.00,0.00,22.22,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
324730370689990657,"Huge explosion in Waco. Holy cow Texas, we don't have to do everything bigger.",14,29.30,92.33,52.86,25.77,7.00,14.29,71.43,50.00,14.29,7.14,0.00,7.14,0.00,0.00,0.00,7.14,0.00,14.29,21.43,0.00,0.00,7.14,21.43,14.29,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,7.14,0.00,14.29,0.00,0.00,0.00,21.43,0.00,21.43,0.00,21.43,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,14.29,7.14,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00
326688039881555968,Toxic Texas politics on display in fertilizer plant explosion http://t.co/4nvct3A2q0 via @dailykos,19,99.00,50.00,19.27,25.77,19.00,26.32,36.84,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,5.26,0.00,5.26,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,21.05,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79
324770098160214016,"@johnondrasik Please retweet this:  https://t.co/YPIoP938YY Google Doc for temporary housing of West, TX explosion victims",19,96.93,50.00,4.05,25.77,19.00,36.84,52.63,15.79,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,10.53,0.00,5.26,5.26,0.00,0.00,5.26,0.00,0.00,0.00,10.53,0.00,10.53,0.00,0.00,0.00,31.58,5.26,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79
324725538231033856,RT @911BUFF: TEXAS EXPLOSION: HALF OF THE TOWN LEVELED! FERTILIZER THAT EXPLODED MOST DANGEROUS ONE IN THE PLANT. AT LEAST 5 DEAD! #911BUFF,23,99.00,66.81,9.25,1.00,5.75,30.43,60.87,26.09,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,8.70,13.04,0.00,0.00,0.00,0.00,0.00,13.04,8.70,0.00,13.04,8.70,4.35,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,13.04,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,4.35,4.35,0.00,0.00,30.43,4.35,0.00,8.70,0.00,0.00,8.70,0.00,0.00,0.00,0.00,8.70
324801374456016897,"#WestTX VOLUNTEER 1st Responders went INTO fertilizer plant area to evac ppl &amp; fight fire B/C they KNEW explosion likely. INCREDIBLE COURAGE",23,96.43,95.89,54.89,25.77,11.50,26.09,65.22,13.04,4.35,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,8.70,0.00,0.00,0.00,0.00,8.70,4.35,0.00,0.00,0.00,0.00,8.70,4.35,4.35,0.00,4.35,0.00,17.39,0.00,0.00,0.00,0.00,8.70,4.35,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,17.39,4.35,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,0.00,0.00,0.00,21.74,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,13.04
325405148207779840,"RT @SweetPeaTexas: 14 confirmed dead and 60 still missing in the explosion in West, Texas.  Please remember them.  Their lives are importan",22,80.14,91.35,61.34,25.77,7.33,27.27,68.18,36.36,9.09,9.09,0.00,0.00,0.00,0.00,9.09,0.00,4.55,9.09,4.55,4.55,4.55,0.00,18.18,0.00,0.00,0.00,9.09,0.00,9.09,4.55,4.55,0.00,0.00,4.55,13.64,0.00,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,18.18,0.00,13.64,4.55,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,4.55,4.55,0.00,0.00,22.73,9.09,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
324895870397075456,Thinking of and sending prayers to those in West Texas following yesterday's tragic fertilizer plant explosion.,16,97.36,73.40,99.00,1.00,16.00,43.75,75.00,31.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,18.75,0.00,0.00,6.25,0.00,18.75,6.25,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,31.25,12.50,12.50,6.25,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00
326718053737959424,Texas explosion concerns KMAland officials | News | KMA Radio: http://t.co/hordQ9oYCt,13,93.26,50.00,17.46,25.77,13.00,38.46,38.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,15.38,0.00,15.38,0.00,0.00,7.69,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,46.15,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.77
324791148596051968,"OMG, just heard about the horrible Texas explosion. May all those involved find the strength to carry them through this. Heartbreaking.",21,87.62,92.33,2.82,1.00,7.00,28.57,90.48,47.62,14.29,4.76,0.00,0.00,0.00,0.00,4.76,9.52,9.52,14.29,4.76,9.52,0.00,0.00,19.05,4.76,0.00,0.00,0.00,4.76,14.29,4.76,9.52,4.76,0.00,4.76,14.29,0.00,0.00,0.00,0.00,14.29,4.76,0.00,0.00,4.76,4.76,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,4.76,9.52,4.76,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,19.05,14.29,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
324754553562099712,Massive Explosion at Texas Fertilizer Plant: A massive explosion at a fertilizer plant in the southwestern U.S... http://t.co/93A281Vf5S,24,99.00,50.00,74.76,25.77,12.00,29.17,41.67,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,25.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,33.33,20.83,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
324783457559539712,RT @Whatsizebilly: 'Like a nuclear bomb': Deadly fertilizer plant blast devastates Texas town http://t.co/yWR6AsgEBP #News,19,98.71,70.08,1.00,1.00,19.00,26.32,36.84,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,10.53,5.26,0.00,0.00,47.37,5.26,0.00,10.53,0.00,0.00,0.00,0.00,0.00,10.53,0.00,21.05
324728659040694272,RT @YourAnonNews: Incredible still image taken from video capturing West Texas fertizlier plant explosion - (FOX 44) | http://t.co/PAAIz ...,21,93.26,68.29,2.82,25.77,21.00,23.81,42.86,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,4.76,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,9.52,0.00,4.76,4.76,0.00,4.76,0.00,0.00,0.00,0.00,9.52,0.00,9.52,4.76,0.00,0.00,57.14,19.05,0.00,4.76,0.00,0.00,0.00,4.76,0.00,0.00,9.52,19.05
326047823235784704,RT @courthousedeb: @FlagofCaution Remember to tweet #westTX on lap 149 in honor of 14 killed-9 of them being first responders,21,99.00,97.14,68.01,25.77,21.00,19.05,71.43,33.33,4.76,4.76,0.00,0.00,0.00,0.00,4.76,0.00,0.00,23.81,4.76,0.00,0.00,0.00,9.52,0.00,0.00,0.00,19.05,0.00,9.52,4.76,4.76,0.00,4.76,0.00,19.05,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,4.76,9.52,4.76,0.00,0.00,4.76,0.00,0.00,19.05,0.00,14.29,4.76,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,4.76,4.76,0.00,0.00,23.81,0.00,0.00,4.76,0.00,0.00,0.00,4.76,0.00,0.00,0.00,14.29
324813692925513728,RT @theJeremyVine: Texas fertiliser plant explosion filmed by couple who are just too close: http://t.co/ReW0gOpcMy via @Slate @jeremyhi ...,22,80.14,81.84,2.40,25.77,22.00,22.73,50.00,27.27,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,9.09,4.55,9.09,0.00,0.00,4.55,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,9.09,0.00,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,9.09,0.00,9.09,4.55,0.00,0.00,50.00,18.18,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.73
324883686224957442,"RT @ThatKevinSmith: My heart goes out to the folks of WEST, TEXAS, who're dealing with a disastrous explosion at a fertilizer plant: htt ...",24,99.00,79.76,48.89,25.77,24.00,20.83,62.50,41.67,8.33,4.17,4.17,0.00,0.00,0.00,0.00,4.17,12.50,20.83,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,16.67,4.17,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,4.17,0.00,0.00,37.50,12.50,8.33,8.33,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17
324834832024743936,RT @AllentownMayor: 5 to 15 people killed in Texas explosionhttp://t.co/CVnDneyNXO http://t.co/MRxuXnBKU4,19,98.71,85.38,1.00,1.00,19.00,21.05,42.11,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,5.26,0.00,5.26,0.00,5.26,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,5.26,15.79,0.00,15.79,5.26,0.00,0.00,42.11,10.53,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.32
325245773606424579,"RT @BBCBreaking: 12 confirmed dead, approximately 200 injured in #West fertiliser plant explosion in Texas, say state officials",18,98.87,86.68,23.51,25.77,18.00,38.89,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,5.56,0.00,5.56,5.56,5.56,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,5.56,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,5.56,5.56,0.00,0.00,27.78,0.00,11.11,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
324728882441900033,RT @911BUFF: BREAKING NEWS! TEXAS EXPLOSION: FIVE FIREFIGHTERS AND ONE POLICE OFFICER DEAD IN EXPLOSION AT FERTILIZER PLANT. FOX. 'PRAY  ...,20,96.79,69.14,3.37,25.77,5.00,35.00,50.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,5.00,10.00,0.00,10.00,0.00,5.00,0.00,0.00,0.00,5.00,5.00,5.00,0.00,5.00,5.00,0.00,0.00,50.00,25.00,0.00,10.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,5.00
324737284882698240,"RT @drnicomartini: First responders were on the scene when the explosion occurred. This is going to be very, very sad... #WestExplosion",21,55.40,82.96,68.01,1.00,7.00,23.81,80.95,52.38,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,9.52,9.52,14.29,14.29,4.76,0.00,19.05,4.76,0.00,4.76,4.76,0.00,4.76,0.00,4.76,0.00,0.00,4.76,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,4.76,9.52,4.76,23.81,4.76,9.52,9.52,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,4.76,0.00,0.00,38.10,19.05,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52
325360916470329344,"So while people were distracted by Boston bombing an Texas explosion, the Government passed #CISPA... This is horrible!",18,62.04,71.09,23.51,1.00,9.00,27.78,72.22,44.44,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,11.11,5.56,11.11,5.56,11.11,0.00,16.67,5.56,0.00,0.00,0.00,0.00,11.11,0.00,5.56,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,11.11,5.56,0.00,11.11,5.56,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,16.67,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,5.56
324890226629701632,Texas explosion: fertiliser plant treated as crime scene after up to 15 die http://t.co/foBupTPj6M,18,99.00,50.00,4.97,25.77,18.00,22.22,33.33,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,5.56,0.00,5.56,11.11,11.11,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,5.56,0.00,11.11,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,5.56,0.00,0.00,0.00,22.22,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
325648303591153665,Texas factory explosion: satellite pictures before and after the blast: Google has released imagery showing de... http://t.co/elseN9TNbC,21,96.66,50.00,2.82,25.77,10.50,38.10,47.62,23.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,9.52,4.76,0.00,4.76,0.00,4.76,9.52,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,9.52,0.00,0.00,9.52,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,38.10,19.05,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52
324876400479838208,"RT @VLove09: :( wow!!! CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/cCzHm9gEdt via @youtube",20,99.00,69.14,43.37,25.77,10.00,25.00,45.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,20.00,5.00,15.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,5.00,0.00,0.00,55.00,5.00,5.00,10.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,20.00
