A,B,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
348420154587222016,RT @ArleneDickinson: #yycflood   I really can't believe the destruction and loss in Southern Alberta. My prayers go out to… http://t.co/OWg…,24,88.46,4.80,99.00,1.00,12.00,29.17,70.83,37.50,8.33,8.33,8.33,0.00,0.00,0.00,0.00,0.00,4.17,12.50,0.00,4.17,4.17,4.17,8.33,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,4.17,4.17,4.17,0.00,0.00,0.00,0.00,12.50,4.17,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,4.17,4.17,0.00,4.17,0.00,12.50,4.17,16.67,4.17,12.50,0.00,0.00,0.00,0.00,0.00,4.17,0.00,8.33,0.00,8.33,4.17,0.00,0.00,41.67,16.67,0.00,4.17,0.00,0.00,0.00,0.00,0.00,4.17,0.00,16.67
348527599573680128,Canada floods: Three killed as waters threaten Calgary - BBC News http://t.co/f7XYXdrDEf,15,93.26,50.00,1.00,1.00,15.00,20.00,33.33,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,6.67,0.00,0.00,6.67,6.67,0.00,6.67,0.00,13.33,0.00,13.33,6.67,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,6.67,0.00,0.00,0.00,33.33,6.67,0.00,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,13.33
348262954430496769,RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/H1YF3RhJZs,22,99.00,81.84,1.00,99.00,7.33,27.27,59.09,22.73,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,13.64,0.00,0.00,0.00,0.00,9.09,4.55,0.00,0.00,0.00,0.00,13.64,13.64,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,13.64,0.00,9.09,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,13.64,9.09,0.00,0.00,36.36,9.09,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,18.18
348979427377545218,VIDEO: Canada floods leave three dead: At least three people have died and hundreds of thousands forced to eva... http://t.co/5BJqsaW0v8,26,96.16,64.99,1.40,25.77,13.00,11.54,65.38,19.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,3.85,0.00,3.85,0.00,11.54,3.85,3.85,0.00,19.23,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,3.85,7.69,0.00,7.69,3.85,3.85,0.00,0.00,3.85,0.00,0.00,0.00,7.69,3.85,0.00,3.85,0.00,0.00,0.00,30.77,15.38,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69
348353500679376897,"RT @Mookalicious: Ok Calgary, let's give this some RT love. It's awesome!! #abflood http://t.co/tPc5FFxg9P",18,46.37,99.00,1.00,99.00,6.00,27.78,61.11,16.67,16.67,5.56,0.00,5.56,0.00,0.00,0.00,11.11,0.00,0.00,5.56,0.00,0.00,0.00,16.67,5.56,0.00,0.00,0.00,5.56,16.67,16.67,0.00,0.00,0.00,0.00,27.78,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.78,0.00,16.67,22.22,0.00,0.00,66.67,11.11,5.56,5.56,0.00,0.00,11.11,0.00,0.00,11.11,0.00,22.22
348292834299883520,RT @CTVNews: Three confirmed dead in Alberta flooding as evacuations continue http://t.co/W1syZ5BE1s,16,97.36,73.40,7.84,25.77,16.00,43.75,43.75,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,6.25,0.00,0.00,6.25,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,12.50,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,6.25,12.50,0.00,12.50,6.25,0.00,0.00,31.25,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75
348861771727114242,RT @windspeakernews: Calgary MLA Jeff Wilson accepting donations for Siksika! Office open 1-3 pm TODAY to donate. Details here! #abflood ht…,22,96.54,67.52,11.00,94.75,5.50,31.82,50.00,13.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,4.55,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,4.55,4.55,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,13.64,0.00,9.09,0.00,4.55,4.55,4.55,0.00,0.00,9.09,0.00,0.00,9.09,0.00,9.09,4.55,0.00,0.00,36.36,9.09,0.00,4.55,0.00,0.00,9.09,4.55,0.00,0.00,0.00,9.09
349258899737686018,Here's a little #YYCFlood recap by the @CalgaryHumane http://t.co/DwZIM3DA7g,13,99.00,50.00,1.40,25.77,13.00,23.08,46.15,30.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,7.69,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,46.15,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,30.77
348828526750871555,RT @Bobatscoregolf: A look at the Banff Springs GC which was hit by the Alberta floods. http://t.co/uibm7vYlGX,21,99.00,68.29,1.00,25.77,10.50,19.05,52.38,33.33,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,14.29,9.52,4.76,0.00,0.00,0.00,14.29,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,9.52,4.76,0.00,0.00,28.57,9.52,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29
349271948116754433,"Home Solutions challenges members to meet or beat their $10,000 donation Fwd donations to us. #YYCFlood #YYCHelps http://t.co/NLYjRpnIqr",23,88.21,95.89,2.02,93.61,11.50,34.78,60.87,21.74,8.70,8.70,0.00,4.35,0.00,0.00,4.35,0.00,0.00,8.70,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,8.70,0.00,4.35,4.35,0.00,0.00,0.00,0.00,17.39,0.00,0.00,0.00,0.00,8.70,4.35,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.78,21.74,13.04,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,8.70,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,34.78,8.70,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.74
349525591017525248,Some of the water they're trying to pump is as thick as a milkshake #yycflood,15,99.00,74.76,1.00,25.77,15.00,13.33,86.67,53.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,26.67,13.33,0.00,13.33,0.00,20.00,13.33,13.33,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,6.67,0.00,0.00,6.67,13.33,0.00,0.00,0.00,13.33,6.67,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67
351082224466141184,More than 100 buildings being assessed ahead of possible demolition http://t.co/MSxpXf5Hni #abflood,16,99.00,26.60,7.84,25.77,16.00,37.50,43.75,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,6.25,0.00,0.00,0.00,6.25,12.50,12.50,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,25.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75
348557517837697026,"Update: Discovery Ridge residents can return to their homes. Evac orders are being systematically lifted, slowly #yyc #yycflood",18,62.04,71.09,58.07,25.77,9.00,22.22,66.67,27.78,5.56,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,16.67,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,11.11,0.00,16.67,5.56,0.00,16.67,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.78,5.56,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
349626570345955328,Flood recovery progressing in Calgary #abflood #yycflood http://t.co/W5K3rIaQ7c,12,98.14,50.00,1.79,25.77,12.00,50.00,25.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,41.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33
348236623953145857,"So devastating :( who knew this would happen to us, praying for all of you stay safe ???? #yycflood #calgarystrong http://t.co/asSOqX5lrQ",24,62.04,98.11,1.00,1.00,12.00,20.83,75.00,37.50,16.67,8.33,0.00,4.17,4.17,0.00,0.00,8.33,0.00,12.50,4.17,4.17,4.17,0.00,20.83,4.17,0.00,4.17,0.00,4.17,12.50,4.17,8.33,0.00,0.00,4.17,12.50,0.00,0.00,0.00,0.00,12.50,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,4.17,0.00,0.00,0.00,4.17,4.17,8.33,4.17,4.17,4.17,4.17,0.00,0.00,0.00,0.00,0.00,4.17,0.00,8.33,0.00,8.33,0.00,0.00,0.00,41.67,4.17,4.17,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67
348305767004258305,Reading about all of those horrible floods in Calgary & praying everything is alright over there. Is everything ok @janlisiecki?,19,64.39,85.38,4.05,97.58,9.50,42.11,84.21,52.63,15.79,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.00,21.05,10.53,10.53,0.00,0.00,21.05,5.26,0.00,0.00,0.00,5.26,15.79,10.53,5.26,5.26,0.00,0.00,10.53,0.00,0.00,0.00,0.00,15.79,0.00,0.00,0.00,0.00,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,10.53,5.26,10.53,0.00,10.53,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,0.00,0.00,10.53,0.00,0.00,21.05,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,10.53
348949733248745473,RT @YourAlberta: Update: #abflood current situation and response. Includes how to access Alberta govt services: http://t.co/MiFt2qxhim (Sun…,21,79.28,68.29,13.15,25.77,10.50,42.86,57.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,9.52,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,9.52,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,4.76,0.00,0.00,9.52,0.00,14.29,0.00,0.00,14.29,4.76,0.00,0.00,0.00,0.00,0.00,9.52,0.00,9.52,4.76,0.00,0.00,52.38,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,4.76,19.05
348927833306959872,Calgary Greek Festival raising money to help flood victims. Sponsors raised an additional $95k to help pay for food and admission. Open.,22,99.00,81.84,1.00,25.77,7.33,31.82,63.64,22.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,13.64,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,0.00,0.00,9.09,4.55,4.55,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,4.55,13.64,9.09,0.00,13.64,0.00,0.00,0.00,4.55,0.00,4.55,0.00,4.55,0.00,4.55,4.55,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,13.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
348546635527225344,Dads still out there till 10 tonight trying to get power to peoples houses.THANK YOU TO ALL THE VOLUNTEERS FROM CUTSOM ELECTRIC!! #yycflood,24,99.00,95.20,23.51,92.40,12.00,20.83,79.17,41.67,4.17,4.17,0.00,0.00,4.17,0.00,0.00,0.00,4.17,25.00,0.00,8.33,4.17,0.00,12.50,0.00,0.00,0.00,4.17,4.17,4.17,4.17,0.00,0.00,0.00,0.00,12.50,4.17,0.00,0.00,4.17,8.33,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,4.17,4.17,4.17,0.00,0.00,8.33,4.17,16.67,0.00,4.17,12.50,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,4.17,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,4.17
348495897476354048,Elderly friend or family evacuated from Chinatown? Where were they sent? A friend is trying to locate her Grandfather. #yyc #yycflood,21,68.29,99.00,13.15,25.77,5.25,23.81,76.19,42.86,9.52,9.52,0.00,0.00,0.00,4.76,4.76,0.00,4.76,9.52,9.52,4.76,4.76,0.00,19.05,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,9.52,9.52,4.76,4.76,9.52,0.00,0.00,0.00,9.52,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05,14.29,4.76,0.00,0.00,0.00,9.52,4.76,0.00,14.29,4.76,9.52,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.81,4.76,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,9.52
348838380970311680,CBC News - Interactive - Before and After: Alberta floods http://t.co/tzY4Zz518f,13,97.95,77.92,17.46,25.77,13.00,23.08,38.46,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,7.69,0.00,0.00,15.38,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,46.15,7.69,0.00,7.69,0.00,0.00,0.00,15.38,0.00,0.00,0.00,15.38
350601262087143425,RT @cityofcalgary: Reminder: Ogden Road down to one lane in both directions. #yycflood,13,99.00,77.92,99.00,25.77,6.50,30.77,61.54,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,38.46,0.00,38.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,7.69,0.00,0.00,38.46,7.69,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38
349344053558648833,RT @cityofcalgary: For a map of areas of the downtown that remain closed to the public check here: http://t.co/xhagCvFFZn #yycflood,24,99.00,79.76,23.51,25.77,24.00,16.67,66.67,37.50,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,12.50,16.67,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,4.17,0.00,0.00,29.17,4.17,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67
348572768473841666,"RT @GlobalEdmonton: Flood damage extensive on Siksika Nation, Hidden Valley Resort http://t.co/N8l0tBbYt1 #abflood",17,97.21,72.17,28.81,1.00,17.00,29.41,41.18,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,0.00,17.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,11.76,5.88,0.00,0.00,41.18,5.88,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.53
349638656727855105,Hope y'all are enjoying the apocalypse! ? #endtimes #ABFlood,8,72.69,99.00,1.00,99.00,4.00,50.00,62.50,37.50,12.50,12.50,0.00,0.00,12.50,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,12.50,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,12.50,0.00,25.00
349204810798612481,RT @weathernetwork: RT @kelseyTWN Provincial government confirms the 2013 Flood in southern Alberta is the worst flooding in the province's…,20,99.00,84.14,74.76,1.00,20.00,45.00,65.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,10.00,5.00,0.00,0.00,0.00,5.00,5.00,5.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,25.00,0.00,25.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,10.00,0.00,0.00,25.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.00
349413891622703104,RT @plumberlocal: *** IMPORTANT *** We are pumping out people's basements at no charge! Call 403 288 1111 #abfloods #yycfloods #Calgary #YYC,20,87.27,97.69,3.37,96.76,10.00,40.00,45.00,25.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,15.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,70.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,55.00
348177897183391745,RT @alex_ruiz: RCMP statement on @CBC news: there may be 4 casualties in High River :( #yycflood #abflood,19,86.88,70.08,50.35,1.00,19.00,21.05,52.63,26.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,10.53,5.26,0.00,0.00,10.53,5.26,0.00,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,10.53,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,5.26,5.26,15.79,0.00,15.79,0.00,0.00,0.00,0.00,0.00,0.00,5.26,10.53,0.00,10.53,5.26,0.00,0.00,36.84,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.32
348918842631790595,"RT @VanCanucks: To help those affected by flooding in #Alberta, Rogers customers can donate $5 to Red Cross by texting 'AB-HELP' to the num…",25,99.00,94.50,1.00,25.77,25.00,24.00,68.00,36.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,24.00,4.00,0.00,0.00,0.00,12.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,8.00,0.00,0.00,4.00,8.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,8.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,36.00,4.00,4.00,4.00,0.00,0.00,0.00,4.00,0.00,8.00,0.00,12.00
349698811989475328,RT @news4canada: Calgary floods to cost economy billions http://t.co/6NwDZvNiXe,13,97.95,77.92,1.00,25.77,13.00,38.46,46.15,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,15.38,0.00,0.00,15.38,0.00,15.38,7.69,0.00,0.00,38.46,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08
350779659924934657,RT @cherlk: Oh yeah! “@LomoLynn: I'll donate $1 from each shirt sale to the #abflood recovery http://t.co/LlVhb4zyKR #machetesomethingYEG”,22,96.54,50.00,1.00,25.77,11.00,22.73,59.09,18.18,4.55,4.55,4.55,0.00,0.00,0.00,0.00,0.00,4.55,9.09,4.55,0.00,0.00,0.00,9.09,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,9.09,4.55,4.55,0.00,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,18.18,0.00,9.09,9.09,4.55,0.00,63.64,4.55,0.00,9.09,0.00,0.00,4.55,0.00,9.09,4.55,0.00,31.82
