id,text
324890226629701632,Texas explosion: fertiliser plant treated as crime scene after up to 15 die http://t.co/foBupTPj6M
325648303591153665,Texas factory explosion: satellite pictures before and after the blast: Google has released imagery showing de... http://t.co/elseN9TNbC
324876400479838208,"RT @VLove09: :( wow!!! CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/cCzHm9gEdt via @youtube"
324909462416666625,"@it_itt @nffc65 First Boston, now an explosion in Texas. Geez we are struggling in this country!"
324760284780707840,"Pray. RT @JenMaidenberg: The video in this @Gawker story will shake you to the core. Praying for West, Texas. http://t.co/UIOfu3han4"
324722572707110912,RT @NewsBreaker: BREAKING PHOTO: Incredible still image taken from video capturing West Texas fertizlier plant explosion - (FOX 44) http ...
324724932946845697,RT @EcheMadubuike: Didn't realize how serious this explosion was. RT to spread the word.#prayforwest #WestExplosion http://t.co/jx4aN ...
324824178031198208,RT @10TV: Police: Between 5 and 15 people killed in Texas fertilizer plant explosion; more than 160 hurt.
324732173087297536,RT @911BUFF: BREAKING NEWS: TEXAS EXPLOSION: 60 - 70 FEARD DEAD AND HUNDREDS INJURED AFTER MASSIVE EXPLOSION AT FERTILIZER PLANT. KWTX.  ...
324734884251856897,@Jim_Gardner: Link to West Texas explosion. Shot by man in car. http://t.co/aJMnXss9cu Fuuuuuuck. Boom and half that is.
324906085959991296,"RT @JamesMartinSJ: Let us all pray for the victims of the terrible explosion in Texas, and for their families and friends."
324739939843596288,"RT @LeeCamp: Reports: 60-70 deaths after powerful explosion in West, Texas http://t.co/Xj9eGPGjVP"
324966360155312130,"RT @TerriG_KVUE: A growing number of ways to help the folks in West, TX. #WestExplosion http://t.co/AWC8EPkVo6"
324840625088380929,This Texas explosion is worse than I thought . #prayfortexas #gma
325372206450360320,RT @TexGov: Press conference underway w/ @GovernorPerry &amp; other state officials in #WestTX. http://t.co/Rclcm6QRQL
324886786004369410,Police: 5 to 15 people killed in Texas explosion: Rescue workers searched rubble early Thursday for s... http://t.co/vvEIExetsS #oakland
324741098054488064,RT @911BUFF: BREAKING NEWS: TEXAS EXPLOSION: 60 - 70 FEARD DEAD AND HUNDREDS INJURED AFTER MASSIVE EXPLOSION AT FERTILIZER PLANT. KWTX.  ...
324778743161823232,RT @cnnbrk: Watch massive explosion at Texas fertilizer plant. http://t.co/TMNgPHotaF
324736517929066496,@WadeBowen pray for West Tx wade. Big explosion
324757271349436417,"CAUGHT ON CAMERA - Fertilizer Plant Explosion Near Waco, Texas: http://t.co/Pw0zXa3ah7 via @youtube"
324799583291064320,"*West, Texas @RickeySmiley: There's been an explosion in Waco, TEXAS!!!!! MSNBC"
324852857855700992,"RT @AlfredoFlores: My prayers are with those, in the city of West, as they recover from tonight's fertilizer plant explosion. #PrayforTe ..."
325255372417933313,RT @TweetSmarter: #Warning! Hackers are exploiting Texas explosion news to spread malware http://t.co/93v1UiicjP
325130914818584577,Fatalities in Texas fertilizer plant explosion - http://t.co/KjgGAxsra0
325258125802364930,"RT @ReutersUS: 12 confirmed dead in Texas fertilizer facility explosion, approximately 200 injured: Texas state official #breaking"
326786807935164416,"RT @TPEconomy: Fertilizer industry groups lobbied against safety regulations before the West, TX explosion: http://t.co/ZK36oBfKUZ"
324726300633858048,RT @YourAnonNews: View of the aftermath from #WestExplosion | http://t.co/Z7yJHXbI52
324719390966820864,There was an explosion in Texas...it made a nursing home collapse on old people. That's fucking depressing.
324740176423317504,RT @SpittyP: The Texas explosion video is insane. Please pray for those people affected
324783412793708546,RT @BenRussellNBC5: Evacuations of nearby homes continue at this hour #WestExplosion @NBCDFW
324874788764016641,RT @MarkPancratz: Oh my gosh! #PrayersUp RT @FoxNews: SHOCKING FOOTAGE: Cell phone captures #Texas #plant explosion http://t.co/N7Mvn8cVYC
324727851091906560,RT @CNN: Explosion at a Texas fertilizer plant may have injured more than 100. Details and video live on @CNN TV.
325234435345756160,RT @PortiaABoulger: Texas Representative Who Voted Against Sandy Relief Seeks Federal Money After Explosion... http://t.co/2jxIWi4RwI
325042003861729280,Texas plant explosion video. Different angle. http://t.co/0yn4H2NxHH
324743245491998720,"RT @VictoriaRColey: April 17, 1947 New York Times front page | Blasts and Fires Wreck Texas City of 15,000; 300 to 1,200 Dead #WestTX ht ..."
324991959989100546,"RT @bradenframe: The Mayor of West is on the record with @WSJ as saying 5 WVFD Firefighters, 4 EMS, &amp; 1 DFD Capt dead in #WestExplosion"
324822285846466561,RT @willienelson: West has been in my backyard all my life.  My heart is praying for thecommunity that we call home. #westtx
325014135140130817,RT @DeaconessBlues: Gov.Rick Perry is asking PBO personally for e.r. funds to help Texas after the explosion. Didn't he say states didn't n
325019723639173121,"@donnabrazile: West, Texas, we are sending our thoughts and prayers. #prayfortexas #wacoexplosion #WestTX #hope AMEN!"
326337167553069057,"RT @mtredden: In the wake of the Texas explosion, a bill moves through Congress to make regulation of chemical plants even weaker: http://t"
324851573274583043,RT @nycjim: Incredible scenes of devastation from small Texas town after explosion. http://t.co/tASWTA6jqF  http://t.co/Vty9vQGa3o
324922879466676224,@CenTexRedCross: Our hearts go out to everyone affected in Texas&amp;Boston #RedCross #Resiliency #WestTX #TexasStrong #Boston #BostonStrong
325022918369239040,RT @jkfecke: RT @ArrghPaine: West Texas Plant Told The EPA It Had 'No Risk' For Explosion - http://t.co/T1vVVgo7DA #p2 #tcot
324754196828143616,You now the explosion on the plant of texas?  (@_5sosaresaucy live on http://t.co/42VRgWVXmp   )
324740324725497856,RT @Laura_Wellss: First an explosion in Boston now one in Texas? What's going on in this world? #prayforboston #PrayForTexas
324900908913790976,Police: Still Unclear How Many People Trapped After Texas Explosion  Firefighters Still Missing  Smal... http://t.co/WKrlv53pvY #news
324874168283844608,"RT @2009superglide: Boston EMS tweets touching message to emergency staff responding to West, Texas, explosion http://t.co/78AK5ZTQtE"
324753761589399552,"v @ninatypewriter West, TX devastated by April 17, 2013 plant explosion. NY Times April 17, *1947* http://t.co/ONjyk5kwgb \ #Monsanto plant!"
324933026234638336,THE BOMBING AND  THE TEXAS EXPLOSION TOOK THE SPOT LIGHT OFF OF GUN CONTROL THIS WEEK.
324751998442422272,RT @abc7newsBayArea: #BREAKING: Texas Dept. of Public Safety: Unknown number of people killed in fertilizer plant explosion. (AP)
325017840405078016,"RT @SamaritansPurse: Join us in praying for those affected by the fertilizer plant explosion in West, Texas. May God comfort them."
324835681425829888,"RT @FxknnJayy: Watch the entire thing. It's sad af. West, Texas explosion. https://t.co/089TIg0nkL"
324739500997738499,"#BREAKING: The U.S is in the grip of another tragedy, with a fatal fertilizer plant explosion in Waco, Texas. http://t.co/4i3PlnFQSI"
324702749470126081,RT @JasonWhitely: #BREAKING: Texas DPS troopers are taking #explosion victims in their patrol cars from West to Hillcrest Hospital in Wa ...
324743765233397761,RT @KFCBarstool: Sick to my stomach thinking about how many fire fighters probably lost their lives in this #WestExplosion. So many had  ...
324919922528501760,Texas Town Staggered By Massive Explosion http://t.co/sbuKSXSamf
324714100124950528,"RT @alliecrivers: prayers go out to the town of West, TX. if you don't know, it's the tiny town home to the Czech stop on 35. what a tra ..."
324890301611245568,I liked a @YouTube video http://t.co/eK8X6egaXe Waco Texas Fertilizer Plant Explosion Video - Raw footage 4-17-2013 [REVIEW]
324878708659867648,Mental health agencies and counselors are now responding to #WestExplosion
325076894452158464,Can you believe this!@FoxNews: #Boston marathon runner returns home to #Texas to witness plant explosion http://t.co/esWGJJfEUq
324943661039230976,RT @MTVact: Texas native @ddlovato sends love to #WestTX + ways you can help those in need: http://t.co/fQqyhcBQa2
324986521172201472,"RT @140elect: Bombings in Boston, poisoned letters in DC, earthquake in Iran and Pakistan, gun control fails, explosion in Texas  and i ..."
324930657904123906,RT @paugasol: My thoughts and prayers go with the families and community of #WestTx. Devastating accident at the fertilizer plant.
327532797721980928,@texyellowdogdem Mike Elk: The #Texas Fertilizer Plant Explosion Cannot Be Forgotten http://t.co/pka8AcF0nz @UnitedLiberals @PragProgForum
324819400798642176,"Dozens believed killed, hundreds injured in Texas fertilizer plant explosion (PHOTOS, VIDEO)  RT USA http://t.co/L9RFQo2omE"
324772207559593984,"RT @latimes: At least three people are dead, and several firefighters are missing in a fertilizer plant explosion in West, Texas http:// ..."
325355679999209473,RT @TOLFireFighters: Our thoughts are with our fellow firefighters and other emergency services in #Boston and #WestTX. It's been a very ha
324985333408223233,"RT @WSJ: West Fertilizer Co. said the #WestTX plant had no alarms, firewall or automatic shutoff system. http://t.co/q4vnzrmMxD"
324890124456452096,We don't normally see these in Texas.#PrayForWest #Explosion #MushroomCloud #Texas #LoneStarState http://t.co/N4U03irdN0
324728139907465216,"RT @RepMattKrause: Horrible news out of West, Texas. An explosion has caused up to 60 to 70 deaths and many more injured. Our hearts...  ..."
324745773742977025,RT @fagboyyy: That video of the explosion in Texas is crazy.
324757284506959872,"RT @NewsBreaker: DEVELOPING: Texas DPS says probably over 100 injuries, unknown fatalities, 50-75 houses damaged after fertilizer plan ..."
324705134733033473,"RT @DFWscanner: West, TX Explosion *UPDATE - At least 10 structures on fire in the town including the fertilizer plant and the school"
324885161965666304,RT @PauleyP: OMG. In shock. Again. All prayers and hearts and thoughts for West Texas Explosion right now. #PrayForTexas
324724863229100033,WOW. Dramatic video of #westexplosion http://t.co/p737WxqI5r
324753983203848193,"RT @abc13houston: Plant Explosion in West, Texas http://t.co/kQxF5b4nCC #storify #westexplosion #abc13"
324751971649208320,RT @AP: BREAKING: Texas Dept. of Public Safety: Unknown number of people killed in fertilizer plant explosion.
324896619151634433,"RT @whitehouse: President Obama: Today, our prayers go out to the people of West, Texas. http://t.co/jp6ZcS00Ep #WestTX"
324734638239137793,Reports are saying that 60-70 people have lost their lives due to the explosion in Texas.
324923969910218753,RT @MacyCate: RT @amanbatheja: Czech ambassador planning a trip to #WestTX. Kind of a big deal for town's big Czech community. http://t. ...
324750980619046912,"RT @Raini_Rodriguez: So sad to hear about the explosion in West, Tx today :( This one hits close to my heart. My thoughts and prayers ar ..."
324737205635538944,"Fireball: A reported explosion at a West, Texas, fertilizer plant may have injured 100 people. http://t.co/XfdHdCvpHI"
324745035331543041,"RT @FOX4: IMAGE: Seismometer from Amarillo captured the impact of the fertilizer plant explosion in West, TX (400 mi away) http://t.co/t ..."
324798105616797696,"RT @NewsBreaker: VIDEO: In 60 seconds, 5 of the most dramatic photos from the West, Texas explosion shared on social media:http://t.co/ ..."
324909732445954049,To all those who lost there lives in the Texas explosion and those who lost there homes we pray for you
324734788298747904,RT @oskargarcia: Explosion at West Fertilizer in Texas could be heard as far as 45 miles away. AP: http://t.co/a3SAPS28vi
324905364128690176,RT @YourAnonNews: West Fertilizer Co. has been on scene aiding police/rescue operation - Waco PD #West #WestExplosion
324913351471800322,"RT @joseybauman: My heart goes out to the victims of the explosion in west Texas yesterday and their families, sad sad.):"
324880335961731072,"RT @Kmarkobarstool: should be shot on sight @BreakingNews: Reports of looting in West, Texas, following fertilizer plant explosion, Waco ..."
324714327074562048,"RT @TimWilliamsCBS: #BREAKING: Explosion at fertilizer plant in West, Texas. Multiple homes on fire, huge blaze, and people trapped. htt ..."
324767896083521536,"RT @primetimeasia: Initial reports put the death toll in Texas explosion at 60-70 dead, many more injured."
324729786335391745,"@SaninaTheWriter: Report: Explosion at fertilizer plant north of Waco, Texas http://t.co/3U1sb9oqGW #PrayForWaco"
324893764420251651,Some really sad shit. My prayers go out to all of them involved.#PrayforTexas #WestTx
324866066264231938,Shocking video shows moment of explosion at Texas fertilizer plant http://t.co/6Kp0ZcPkdP via @msnNOW
324709351002607616,RT @YourAnonNews: WACO TEXAS. FERTILIZER PLANT EXPLOSION. ALL UNITS REQUESTED. http://t.co/MSwGbnmT1l
325028401389924352,"RT @KTXSSports: Texas Rangers helping out in aftermath of West, TX explosion http://t.co/KaHPwbjNqQ"
324743416703492097,"RT @lilmami810: HOLY SHIT!!!  #PrayForTexas CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/CJeInjFIpB via @ ..."
324704787188838400,"There has been a massive explosion in West, Texas. Numerous injuries and 1 person says a larger portion of the town has been leveled."
325426010873012227,"RT @andersoncooper: My thoughts are also with all those in West, Texas. So many first responders killed there in fertilizer plant explosion."
324706703138512896,@nicashlee: This explosion in West Texas ugh. Starting to get nervous. We need to pray and keep God in our hearts more than ever. True?
324914465034354689,"RT @iTweetFacts: First the Boston marathon bombing, now this? Pray for Waco, #WestTX http://t.co/WsPiEYNBOl"
324765793869000704,"RT @CBSNews: WATCH: Flames engulf home after West, Texas plant explosion http://t.co/GqztBgzdgV"
324769391289978880,RT @juliannelocher: This Video of the Texas Fertilizer Plant Explosion Is Utterly Terrifying - Atlantic Mobile http://t.co/18C5HuvFE3
324994899533500416,"RT @TexGov: For info on phone numbers, blood donations, shelters, medical assistance &amp; more: http://t.co/WJTdD0gM25 #WestTX"
324732270273495040,"RT @MichaelSkolnik: BREAKING: 70 ppl confirmed dead, including 5 firefighters &amp; 1 police officer. Hundreds of injured in explosion i ..."
324817454939402240,Horrible @CBSNews: PHOTOS: Texas fertilizer plant explosion http://t.co/kmBG50TAGH
325276186664136705,Official: 12 bodies recovered after Texas blast: A tiny farm town that was rocked by a roaring explosion at a ... http://t.co/glpAJ0blqt
324748001073582080,"@FloridaJayhawk @seanhannity I wanted to see that but the explosion in West, Texas tugs more at my heart. These are my fellow Texans. :-("
324792887579656195,"RT @Queezy_B_Eezy: Lord, another explosion..... this time it's in Texas! Lord knows ppl are going NUTS!"
325085527353217025,"RT @DirekJoey: WTF??? After the Boston Marathon bombing, the explosion in Texas ... now a shooter at the MIT campus? WHAT IS HAPPENING?"
324709470359928832,RT @ErinSlosh: Weird how no one is tweeting their prayers for the Texas town that just got leveled by an explosion. You're all such good ...
326774157566148609,RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.
324840330849554432,RT @wsvn: BREAKING: Texas police say between 5 and 15 people were killed in a fertilizer plant explosion that also injured more than 160 ...
324779525995106304,"RT @RayVilleda: Very quiet at West VFD right now, about 6-7 blocks away from impact zone. @NBCDFW #WestExplosion http://t.co/4Ewm8LZZBD"
324727950320738305,RT @VictoriaRColey: Official hotline for people looking for loved ones possibly injured in West fertilizer explosion. The number is 254- ...
324786897941585920,'Like a nuclear bomb': Deadly fertilizer plant blast devastates Texas town http://t.co/EQYGIF2XCV
325244849995542528,"RT @NewsBreaker: UPDATE: Officials: 12 bodies recovered, more than 200 injuries, 150 homes cleared after West, TX. explosion -- via @CBSDFW"
324712411925983235,"RT @BunkiePerkins: Friends from West say blocks gone RT @JasonWhitely: BREAKING: Source says large swath of West, Texas leveled in fer ..."
324744729222844418,RT @KevinAkerson: I feel so scared after watching that video of the Texas explosion...my heart goes out to them
326015826916421632,RT @MarcusMoorewfaa: 1st Baptist Church of West Pastor: We are family.  Family needs to be together now more than ever. #westexplosion http
324722042471591936,"RT @YourAnonNews: West, Texas Fertilizer plant explosion | http://t.co/AZBKhuZJpp"
325005945560256514,Praying for those in the Texas Fertilizer- Plant explosion and Boston Marathon Bombing. #prayerstoall
325438444346159105,"RT @SweetPeaTexas: 14 confirmed dead and 60 still missing in the explosion in West, Texas.  Please remember them.  Their lives are importan"
324727115775885312,Everyone in the town is being evacuated... Also a shockwave from the explosion was thought to be an earthquake #texas
325958691406897152,Texas Senator Ted Cruz Seeks Federal Aid for Explosion After Voting Against Sandy Relief via @ForwardProgs http://t.co/WS9JykYU0W
324701620422193153,"RT @cnnbrk: Explosion rips through fertilizer plant in West, Texas, CNN affiliate KWTX reports. http://t.co/scCWKCooVe"
325327921659129856,"RT @HuffingtonPost: Ted Cruz asks for federal aid after Texas explosion, but voted against federal aid post-Sandy http://t.co/CgEdehJwuX"
324759309454020609,"RT @JarrettSutton25: Never seen anything like this! RT @passantino: Raw HD video of massive explosion at West, TX fertilizer plant http: ..."
327320280068390913,#News Texas plant blast loss likely exceed $100m: The damage to homes and businesses caused by an explosion at... http://t.co/pIafhgE6k8
324754769753305090,RT @911BUFF: BREAKING NEWS: TEXAS EXPLOSION: 60 - 70 FEARD DEAD AND HUNDREDS INJURED AFTER MASSIVE EXPLOSION AT FERTILIZER PLANT. KWTX.  ...
324977854368604162,"Huge explosion, injuries reported at Texas fertilizer plant http://t.co/BSKFSL4suQ"
325269240594706432,The explosion video in Texas Is ridiculous.
324747766909771776,"Prayers go out to everyone involved in the West, Tx explosion #heartbreaking"
324800465009274880,"Malware Explosion hits fertilizer plant north of Waco, Texas - CNN: ABC NewsExplosion hits fertilizer plant no... http://t.co/bppLgNUQTD"
326814715009433600,"Someone sent Obama a poisoned letter, the Boston bombings, the railroad derailment attempt, the Texas explosion, TOO MUCH ACTIVITY..TOO MUCH"
324761987756204032,RT @cnnbrk: Watch massive explosion at Texas fertilizer plant. http://t.co/TMNgPHotaF
324848916170412032,"Police: As many as 15 people killed in Texas explosion: WEST, Texas  Rescue workers searched rubble that witn... http://t.co/P84FACnJF3"
324745692197314561,"RT @megateer: Most of the first responders to the West, TX, fire and explosion are volunteers. They finished their days jobs, were at or ..."
325054998507581440,RT @AP: Man who finished Boston Marathon seconds before bombing witnesses Texas explosion days later: http://t.co/THvRFFrMjI -CC
324736541949845504,What that a bombing in Texas or just a huge explosion ?
325323805918629888,"@HuffPostPol: Ted Cruz asks for federal aid after Texas explosion, but voted against federal aid post-#Sandy http://t.co/vCXwZmPrWV classy"
324777811611103233,LMAO @EarLofGC: Another explosion in the US at a Fertilizer plant in Texas. Talk about go bona masepa!
324737998207983616,05:50:21 EET -- BREAKING: Authorities in Texas reported a large explosion at a fertilizer plant near Waco: //media
325110134688870401,OMG the Texas explosion looks like something from a movie
324729549864718337,"Update on the fertilizer explosion in West, Texas.  Estimated 50 to 60 dead, hundreds injured, half of town flattened."
324732644464144384,@Politics_PR:  video of the West #Texas Fertilizer Plant explosion is horrifying  https://t.co/6CSegzlhDm h/t  @Crisp_AF  @ifistpumpharder
325395421486784512,"RT @indietwat: bombing in boston, explosion in texas and now a plane crash in virginia, what a shit week it's been for america..."
324864865791524864,"I didn't even know there was an explosion in Texas, keep them in your prayers everyone! http://t.co/4JbwjbJn9V"
324901473467109377,That video a guy caught of the west texas explosion is scary as hell...
324838995622232065,"RT @ABC: 75 to 100 houses, businesses completely destroyed around Texas fertilizer plant explosion http://t.co/ZlnCEsAAp2 http://t.co/5Z ..."
324733451901218816,"RT @YourAnonNews: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas - #WestExplosion - http://t.co/Ja06rhpqsq (video)"
324751345464778752,RT @YourAnonNews: Plant is still smoldering. There are still active ingredients there. Fire fighters cannot enter. - Wilson #West #WestE ...
325676733779017732,14 bodies recovered after TX plant explosion http://t.co/diZiC5Gat4
325244537482125313,RT @ABC: #WestTX Fertilizer Plant Explosion Update: 12 confirmed dead/recovered. 200 injured. 50 homes destroyed. 25 homes yet to be cle ...
324823523040309248,Watch Live WDAY/WDAZ Firstnews in 4 minutes. Follow link for live stream . Latest on the explosion in Texas. Join Ushttp://t.co/BkUNCkVw8v
324728876615995395,'Several trapped and injured' after explosion at Texas fertilizer plant: Several people have been injured and ... http://t.co/zE6j9bAW3o
324769167708393473,"RT @Jayron26: If u looked up in sky and saw this, what would u think? #WestTexas #WestTX #Texas #OATX http://t.co/6ftBXds624"
325013524541759488,Texas explosion: 'First responders literally lost their lives helping others' s http://t.co/Mj28DqIAWo #yyc #Calgary #yycre #reincal
324746808259645440,"Terror attacks, guy sends letters with ricin to the president, gun law shot down and Texas explosion, what's next???"
325971256606330881,"RT @beforeitsnews: West Texas Explosion Might Have Been Triggered by Militarized Blast, Eyewitness Says It Was a Plane http://t.co/JJcv4B"
324738341939580928,"RT @CheetahPizzas: BREAKING: @Maddow show has just be suspended for a #LIVEreport on the Fertilizer Plant Explosion in #Waco, #Texas."
325622665673064448,"RT @TeaPartyOrg: Tea Party Groups Unite Help, TX Explosion Victims http://t.co/Sh9C8hGmFT #TeaParty"
324973777144410112,"RT @AlfredoFlores: My prayers are with those, in the city of West, as they recover from tonight's fertilizer plant explosion. #PrayforTe ..."
324742373185830914,RT @RT_America: Numbers continue to change after Texas explosion. Confirmed for certain is an explosion leveled several blocks http://t. ...
324923660471250947,"RT @sbanjo: Donations of bottled water, clothes pour in from all around texas for people who have lost their homes in #westtx http://t.c ..."
325033914999652352,"RT @startelegram: They were doing what they were trained to do. Five volunteer fighters among dead, missing in #WestExplosion. http:// ..."
325642596951150593,@ASPCA  There is much need for help in locating lost pets in my hometown of #westtx #PrayForWest #texas #texasexplosion #WestExplosion
324698476518711296,RT @911BUFF: TEXAS: MASSIVE EXPLOSION U/D - LOCAL HOSPITALS NOTIFIED. EVERY AVAILABLE AMBULANCE DISPATCHED. REPORTS OF CASUALTIES. http: ...
327154068835414016,"RT @HowardKurtz: Boston is huge, but are media neglecting the Texas fertilizer plant explosion? - http://t.co/554DcUPsKh"
324769537188823040,"RT @SincerelyAmanda: Terrifying! CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas: http://t.co/p9ftUkZ08p via @youtube #Wac ..."
324713785359216641,Numerous injuries reported in large explosion at Texas fertilizer plant: DEVELOPING: Emergency crews in Texas ... http://t.co/Th5Yzvdg5m
325315251094564864,Investigators search for clues to cause of Texas explosion - Yahoo! News http://t.co/qAbRS17iQ9 via @YahooNews
325151318626938881,"Disaster in Texas: How to help April 18, 2013 A massive explosion at a fertilizer plant http://t.co/VdF0pif31L"
324874216304427009,"My prayers go out to the town of West, Texas and all those affected by the explosion. #PrayForTexas"
324863020582981634,"Bombing in Boston; explosion in West, Tx. Kim Jong no one has time 4 ur, we gonna sledgehammer u, nonsense. Have a seat honey #korea"
325193237117685760,Texas explosion: residents of West shocked by devastation - The Guardian: The GuardianTexas explosion: residen... http://t.co/FLokSITn8C
325455082734891008,@UNhasbeentaken1 Andrew - thank u for caring about the people of #westtx  Many brave men have fallen -search is still underway #PrayForWest
326185449771122688,RT @MikeElk: Would we write headlines that sayOfficials Seek Motive in Texas Fertilizer Explosion? - @richardkimnyc http://t.co/0ENZ8Yez
324971386105896961,RT @regina_dennis: A team of chaplains has organized to help first responders and families cope with deaths in the #westexplosion
324733247407927296,"RT @BroniesForGood: #Bronies, please send your thoughts, love, and best wishes to those affected by the #WestExplosion. http://t.co/kL1U ..."
324749348367908864,RT @MattHowerton: BREAKING: West Mayor says 4 to 5 firemen are unaccounted for. #kwtx #westexplosion
324741436698423296,RT @irishspy: Wow. RT @dennygirltwo BREAKING: Stunning photo of apartment near explosion in #West Texas - @roncorning http://t.co/lonGbxMzo1
324901577452290052,"RT @acllive: As Texans, we take care of our own, and there are many ways for you to help those affected in #WestTX: http://t.co/tztYJllbLB"
324704165546844160,"That stinks RT @cnnbrk: Explosion rips through fertilizer plant in West, Texas, CNN affiliate KWTX reports. http://t.co/D3N4UnwLB6"
324736549939982336,RT @DianneG: Amatuer cell phone video from father &amp; daughter caught in the #westexplosion. It's horrifying #Texas  http://t.co/hKg2M ...
325102130379755520,"RT @jbendery: So... 1) shots just fired at MIT as 2) a 7.0 earthquake hits Japan, within days of 3) Boston bombs 4) ricin 5) TX explosion."
327390021843820545,"RT @SInow: Jerry Jones donating $100K to victims of West, Texas, fertilizer plant explosion: http://t.co/q2wCZipv3T"
324933046358929408,"RT @theinquisitr: Waco Explosion: 60 To 70 Reported Dead, Hundreds Injured [Video] - http://t.co/xILLJDRPqW #waco #WestTX"
324701584212758528,"Massive explosion reported at a fertilizer plant in West, TX, north of Waco.  Major damage reported.  #breaking #ktla @ktlanewsdesk"
324819973937709056,RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.
325363283416719363,Bombing in boston.. explosion in texas.. plan crash in virginia..all in one week. God Bless America.
324800705229643776,"Explosion hits fertilizer plant north of Waco, Texas - CNN"
325038748293275649,That explosion in Texas was insane
325293210735878144,"RT @reason247: Boston Marathon Runner Comes Home to Texas, Sees Second Explosion - http://t.co/ttVpVvTu3t"
324895826541428736,CAUGHT ON CAMERA Fertilizer Plant Explosion Near Waco Texas: http://t.co/Qm9rVmDwsl via @YouTube
326144181452017665,My daughter's former teacher died in the Texas Fertilizer Plant explosion.  He was a paramedic.  Damn.
324879867000786944,"RT @ABC: 75 to 100 houses, businesses completely destroyed around Texas fertilizer plant explosion http://t.co/ZlnCEsAAp2 http://t.co/5Z ..."
325998821870026752,Wow! This has been such a tough week with the bombing in Boston and the explosion in Texas.  (And my having to go... http://t.co/QS8ZAeebRw
324881365789192193,"RT @missfarmgirl: Reports of looting in West, Texas, following fertilizer plant explosion ~Waco police sgt. WTH! WHATS WRONG WITH PPL? http"
324747749071396864,"very sad @GlobalNational: BREAKING: 60-70 people are estimated dead in the #West, TX explosion, according to the town's EMS."
324849637729124352,RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.
324816299396063233,RT@Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.
324735193304932352,RT @GaryParrishCBS: This is unreal. RT @jonsol: RT @paul_gattis: Video of Texas explosion. http://t.co/OIA1CALdpj
324728199554670593,":| RT @NewsBreaker: BREAKING: KXXV-TV reporting five firefighters, one police officer dead due to explosion at fertilizer plant in West, TX"
327203652894867456,"RT @DavidSchechter: TX EXPLOSION:  City says residents of hardest area in West, TX to be allowed back to homes starting tomorrow at 10am."
324748157701468163,Sending prayers to the Hundreds believed injured in Texas fertilizer plant blast. #News - http://t.co/FFkO0mo6gM
324727607100837889,Praying for the families affected by the fertilizer plant explosion in Texas. http://t.co/szhkUigtUP
324757324092813312,"08:29 EET -- Update: Large explosion hits Texas fertiliser plant, at least two dead, hundreds likely injured Waco"
326340843294318592,"@Kali4niadazed Fertilizer Plant in #westtx was non union, that may explain the laxed inspections and disregard for peoples safety #uniteblue"
325419888657186816,"RT @SweetPeaTexas: 14 confirmed dead and 60 still missing in the explosion in West, Texas.  Please remember them.  Their lives are importan"
325104270347214848,"Is this the end of the world? Boston Marathon bombings on Monday, Texas fertilizer plant explosion on Wednesday,... http://t.co/A2hllZur4G"
324736291403100160,"It's an explosion. Our country doesn't have shit to do with what just happened in West, Texas! This is all to crazy"
324729750394388480,"RT @caseystegall: VIDEO: Incredible blast caught on camera from fertilizer plant #explosion near Waco, TX / http://t.co/7Ygv81S1Na via K ..."
324733255477760001,"RT @BreakingNews: Texas authorities advise West, Texas, residences to leave town immediately following explosion - @WestISD"
325053906579243009,Omg RT @AP: Man who finished Boston Marathon seconds before bombing witnesses Texas explosion days later: http://t.co/q9GL8Lhm6b
324754456115834880,Were Those explosion terrorist attacks against Texas and Boston????
325317927744176128,"RT @WSJ: 60 people are still unaccounted for in #WestTX blast, says Sen. Cornyn. Official death toll still stands at 12. http://t.co/8WH ..."
324738576128548864,"RT @drnicomartini: First responders were on the scene when the explosion occurred. This is going to be very, very sad... #WestExplosion"
324837188376342528,"RT @AlfredoFlores: My prayers are with those, in the city of West, as they recover from tonight's fertilizer plant explosion. #PrayforTe ..."
324727749908516864,"@NiallOfficial There was an explosion in Texas, where I live. That's crazy. Anyways, goodnight. I love you so much."
325432579417321472,"RT @andersoncooper: My thoughts are also with all those in West, Texas. So many first responders killed there in fertilizer plant explosion."
324717648782958592,"RT @CNN: Explosion hits fertilizer plant north of Waco, Texas. Dozens hurt. http://t.co/2p7iMgqRET"
325392023504949248,@caramckenna The plant explosion in TX gives me feels. My little brother is a volunteer firefighter. I don't like.
324739590332243968,"RT @YourAnonNews: #BREAKING - Dispatcher on the West Texas radio reports of another explosion at fire scene, Fire fighters are down."
324847109016797187,RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.
324744481159118848,"RT @sebas_lara10: my prayers to those injured in the Waco, TX explosion! #Waco"
